[INFO] [1776691607.771806069] [tag_localization]: tag_localization started
[INFO] [1776691607.772639344] [tag_localization]: detections_topic=/aruco/detections_json
[INFO] [1776692520.173405983] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.443, y=1.127, yaw=-118.1 deg
[INFO] [1776692520.815666759] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.443, y=1.127, yaw=-118.1 deg
[INFO] [1776692521.270244537] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.443, y=1.127, yaw=-118.1 deg
[INFO] [1776692522.899792094] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.440, y=1.125, yaw=-117.8 deg
[INFO] [1776692523.857474417] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.443, y=1.127, yaw=-118.1 deg
[INFO] [1776692524.516971939] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.443, y=1.127, yaw=-118.1 deg
[INFO] [1776692524.847462705] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.443, y=1.127, yaw=-118.1 deg
[INFO] [1776692525.555345394] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.440, y=1.125, yaw=-117.8 deg
[INFO] [1776692526.175490049] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.440, y=1.125, yaw=-117.8 deg
[INFO] [1776692526.770507031] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.440, y=1.125, yaw=-117.8 deg
[INFO] [1776692527.610758380] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.440, y=1.125, yaw=-117.8 deg
[INFO] [1776692528.126917878] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.440, y=1.125, yaw=-117.8 deg
[INFO] [1776692528.431719405] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.440, y=1.125, yaw=-117.8 deg
[INFO] [1776692529.341032023] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.440, y=1.125, yaw=-117.8 deg
[INFO] [1776692529.916133543] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.440, y=1.125, yaw=-117.8 deg
[INFO] [1776692530.460605426] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.440, y=1.125, yaw=-117.8 deg
[INFO] [1776692530.811730191] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.440, y=1.125, yaw=-117.8 deg
[INFO] [1776692531.465138747] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.440, y=1.125, yaw=-117.8 deg
[INFO] [1776692532.628756581] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.443, y=1.127, yaw=-118.1 deg
[INFO] [1776692550.466525193] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.428, y=0.138, yaw=92.9 deg
[INFO] [1776692550.784514263] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.441, y=0.169, yaw=95.5 deg
[INFO] [1776692551.119708772] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.437, y=0.154, yaw=96.8 deg
[INFO] [1776692551.578456218] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.438, y=0.154, yaw=97.5 deg
[INFO] [1776692551.892110041] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.437, y=0.147, yaw=94.6 deg
[INFO] [1776692552.559677307] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.354, y=0.120, yaw=84.1 deg
[INFO] [1776692552.897084656] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.342, y=0.125, yaw=82.2 deg
[INFO] [1776692554.128303143] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.313, y=0.132, yaw=78.5 deg
[INFO] [1776692554.644828667] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692555.136375583] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692556.371903577] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692556.766152770] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692557.221537568] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692557.554520197] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692558.259199177] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692559.004835771] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692560.289004056] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692560.668999632] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692561.030396705] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692561.448411694] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692561.858486995] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692562.166450710] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692562.983650523] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692563.583517140] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692564.088517102] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692564.593285031] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692565.190214266] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692565.778187804] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.262, y=0.142, yaw=72.1 deg
[INFO] [1776692570.619715514] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.876, y=0.537, yaw=171.1 deg
[INFO] [1776692571.030111872] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.876, y=0.537, yaw=171.1 deg
[INFO] [1776692571.992989639] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.876, y=0.537, yaw=171.1 deg
[INFO] [1776692572.491830797] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.876, y=0.537, yaw=171.1 deg
[INFO] [1776692573.653910702] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.876, y=0.537, yaw=171.1 deg
[INFO] [1776692574.166503328] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.876, y=0.537, yaw=171.1 deg
[INFO] [1776692576.288561721] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.875, y=0.539, yaw=171.4 deg
[INFO] [1776692576.727178848] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.875, y=0.539, yaw=171.4 deg
[INFO] [1776692577.055650211] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.875, y=0.539, yaw=171.4 deg
[INFO] [1776692577.360632622] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.875, y=0.539, yaw=171.4 deg
[INFO] [1776692577.659830348] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.875, y=0.539, yaw=171.4 deg
[INFO] [1776692578.179658937] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.875, y=0.539, yaw=171.4 deg
[INFO] [1776692578.898588350] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.877, y=0.532, yaw=170.5 deg
[INFO] [1776692579.220127819] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.877, y=0.532, yaw=170.5 deg
[INFO] [1776692580.377171006] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.875, y=0.539, yaw=171.4 deg
[INFO] [1776692580.862924941] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.877, y=0.532, yaw=170.5 deg
[INFO] [1776692581.205655421] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.877, y=0.532, yaw=170.5 deg
[INFO] [1776692581.595451144] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.877, y=0.532, yaw=170.5 deg
[INFO] [1776692582.021293573] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.877, y=0.532, yaw=170.5 deg
[INFO] [1776692582.410478025] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.877, y=0.532, yaw=170.5 deg
[INFO] [1776692584.589829450] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.877, y=0.532, yaw=170.5 deg
[INFO] [1776692585.556591710] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.867, y=0.688, yaw=-172.9 deg
[INFO] [1776692585.956883965] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692587.088192995] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692589.330905466] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692589.637778143] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692590.711160671] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692591.673284345] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692592.297220844] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.867, y=0.688, yaw=-172.9 deg
[INFO] [1776692592.606566251] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692593.488395260] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692594.325765936] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692594.674790271] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692595.128625305] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692595.561504239] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692596.131124034] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692596.708197356] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692597.280548712] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692598.326450056] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692600.354153794] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692601.138525977] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692601.732461834] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692602.362078220] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692602.822869395] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692603.237879222] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692603.683312629] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692603.991630191] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692605.743886341] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692606.163246164] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692606.491601989] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692606.858533026] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692607.306730572] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692607.635372582] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692608.119159713] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692608.425236723] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692608.777937282] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692609.135498884] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692609.690122393] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692610.042376383] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692610.564977195] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692611.490896966] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692612.436399114] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692612.946006405] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692613.508284079] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692613.835095259] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692614.143941760] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692614.910004434] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692618.332221074] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692618.702952721] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692619.003807429] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692619.569633672] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692620.097876713] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692620.569210512] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692621.347207857] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692621.699634794] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692622.126300402] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692622.846970807] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692623.436808036] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692623.944840903] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692624.477176820] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692625.258729991] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692625.787043344] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.870, y=0.684, yaw=-173.4 deg
[INFO] [1776692626.687375889] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692627.125977580] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692627.471009852] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692627.793701157] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692630.315757142] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692631.592350362] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692631.898010874] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692633.724519971] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692634.961673427] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692635.568193087] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692636.426489944] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692636.890956529] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692637.563235777] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692637.993116361] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692639.030924645] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692639.359919596] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692640.105415091] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
[INFO] [1776692640.909131258] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.869, y=0.684, yaw=-173.3 deg
